trial,is_decision_step,episode_idx,seq_pos,chunk_idx,source_path,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,False,7,0,0,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,-14.63830280303955,86.57786560058594,1.253042221069336,-88.97054290771484,-6.601907730102539,63.43159103393555,0.2539462080369863
0,True,7,1,1,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,-14.893006324768066,83.60987091064453,-1.0426769256591797,-90.05619812011719,-6.734807968139648,64.86123657226562,0.2554181304210101
1,False,7,0,0,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,-14.63830280303955,86.57786560058594,1.253042221069336,-88.97054290771484,-6.601907730102539,63.43159103393555,0.2539462080369863
1,True,7,1,1,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,-14.893006324768066,83.60987091064453,-1.0426769256591797,-90.05619812011719,-6.734807968139648,64.86123657226562,0.2554181304210101
2,False,7,0,0,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,-14.63830280303955,86.57786560058594,1.253042221069336,-88.97054290771484,-6.601907730102539,63.43159103393555,0.2539462080369863
2,True,7,1,1,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,-14.893006324768066,83.60987091064453,-1.0426769256591797,-90.05619812011719,-6.734807968139648,64.86123657226562,0.2554181304210101
3,False,7,0,0,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,-14.63830280303955,86.57786560058594,1.253042221069336,-88.97054290771484,-6.601907730102539,63.43159103393555,0.2539462080369863
3,True,7,1,1,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,-14.893006324768066,83.60987091064453,-1.0426769256591797,-90.05619812011719,-6.734807968139648,64.86123657226562,0.2554181304210101
4,False,7,0,0,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,-14.63830280303955,86.57786560058594,1.253042221069336,-88.97054290771484,-6.601907730102539,63.43159103393555,0.2539462080369863
4,True,7,1,1,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,-14.893006324768066,83.60987091064453,-1.0426769256591797,-90.05619812011719,-6.734807968139648,64.86123657226562,0.2554181304210101
5,False,7,0,0,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,-14.63830280303955,86.57786560058594,1.253042221069336,-88.97054290771484,-6.601907730102539,63.43159103393555,0.2539462080369863
5,True,7,1,1,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,-14.893006324768066,83.60987091064453,-1.0426769256591797,-90.05619812011719,-6.734807968139648,64.86123657226562,0.2554181304210101
6,False,7,0,0,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,-14.63830280303955,86.57786560058594,1.253042221069336,-88.97054290771484,-6.601907730102539,63.43159103393555,0.2539462080369863
6,True,7,1,1,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,-14.893006324768066,83.60987091064453,-1.0426769256591797,-90.05619812011719,-6.734807968139648,64.86123657226562,0.2554181304210101
7,False,7,0,0,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,-14.63830280303955,86.57786560058594,1.253042221069336,-88.97054290771484,-6.601907730102539,63.43159103393555,0.2539462080369863
7,True,7,1,1,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,-14.893006324768066,83.60987091064453,-1.0426769256591797,-90.05619812011719,-6.734807968139648,64.86123657226562,0.2554181304210101
8,False,7,0,0,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,-14.63830280303955,86.57786560058594,1.253042221069336,-88.97054290771484,-6.601907730102539,63.43159103393555,0.2539462080369863
8,True,7,1,1,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,-14.893006324768066,83.60987091064453,-1.0426769256591797,-90.05619812011719,-6.734807968139648,64.86123657226562,0.2554181304210101
9,False,7,0,0,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,-14.63830280303955,86.57786560058594,1.253042221069336,-88.97054290771484,-6.601907730102539,63.43159103393555,0.2539462080369863
9,True,7,1,1,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,-14.893006324768066,83.60987091064453,-1.0426769256591797,-90.05619812011719,-6.734807968139648,64.86123657226562,0.2554181304210101
10,False,7,0,0,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,-14.63830280303955,86.57786560058594,1.253042221069336,-88.97054290771484,-6.601907730102539,63.43159103393555,0.2539462080369863
10,True,7,1,1,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,-14.893006324768066,83.60987091064453,-1.0426769256591797,-90.05619812011719,-6.734807968139648,64.86123657226562,0.2554181304210101
11,False,7,0,0,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,-14.63830280303955,86.57786560058594,1.253042221069336,-88.97054290771484,-6.601907730102539,63.43159103393555,0.2539462080369863
11,True,7,1,1,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,-14.893006324768066,83.60987091064453,-1.0426769256591797,-90.05619812011719,-6.734807968139648,64.86123657226562,0.2554181304210101
12,False,7,0,0,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,-14.63830280303955,86.57786560058594,1.253042221069336,-88.97054290771484,-6.601907730102539,63.43159103393555,0.2539462080369863
12,True,7,1,1,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,-14.893006324768066,83.60987091064453,-1.0426769256591797,-90.05619812011719,-6.734807968139648,64.86123657226562,0.2554181304210101
13,False,7,0,0,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,-14.63830280303955,86.57786560058594,1.253042221069336,-88.97054290771484,-6.601907730102539,63.43159103393555,0.2539462080369863
13,True,7,1,1,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_1_001_observation_frame.pt,-14.893006324768066,83.60987091064453,-1.0426769256591797,-90.05619812011719,-6.734807968139648,64.86123657226562,0.2554181304210101
14,False,7,0,0,debug_runs/20260529_112158_high/episode_000007/debug_chunk_rawid_0_000_observation_frame.pt,-14.63830280303955,86.57786560058594,1.253042221069336,-88.97054290771484,-6.601907730102539,63.43159103393555,0.2539462080369863
