trial,is_decision_step,episode_idx,seq_pos,chunk_idx,source_path,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,True,0,1,1,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-7.265102386474609,76.87147521972656,-5.442590713500977,-89.76828002929688,-3.5843493938446045,62.20094680786133,0.25701156985982976
1,True,0,1,1,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-7.265102386474609,76.87147521972656,-5.442590713500977,-89.76828002929688,-3.5843493938446045,62.20094680786133,0.25701156985982976
2,True,0,1,1,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-7.265102386474609,76.87147521972656,-5.442590713500977,-89.76828002929688,-3.5843493938446045,62.20094680786133,0.25701156985982976
3,True,0,1,1,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-7.265102386474609,76.87147521972656,-5.442590713500977,-89.76828002929688,-3.5843493938446045,62.20094680786133,0.25701156985982976
4,True,0,1,1,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-7.265102386474609,76.87147521972656,-5.442590713500977,-89.76828002929688,-3.5843493938446045,62.20094680786133,0.25701156985982976
5,True,0,1,1,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-7.265102386474609,76.87147521972656,-5.442590713500977,-89.76828002929688,-3.5843493938446045,62.20094680786133,0.25701156985982976
6,True,0,1,1,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-7.265102386474609,76.87147521972656,-5.442590713500977,-89.76828002929688,-3.5843493938446045,62.20094680786133,0.25701156985982976
7,True,0,1,1,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-7.265102386474609,76.87147521972656,-5.442590713500977,-89.76828002929688,-3.5843493938446045,62.20094680786133,0.25701156985982976
8,True,0,1,1,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-7.265102386474609,76.87147521972656,-5.442590713500977,-89.76828002929688,-3.5843493938446045,62.20094680786133,0.25701156985982976
9,True,0,1,1,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-7.265102386474609,76.87147521972656,-5.442590713500977,-89.76828002929688,-3.5843493938446045,62.20094680786133,0.25701156985982976
10,True,0,1,1,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-7.265102386474609,76.87147521972656,-5.442590713500977,-89.76828002929688,-3.5843493938446045,62.20094680786133,0.25701156985982976
11,True,0,1,1,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-7.265102386474609,76.87147521972656,-5.442590713500977,-89.76828002929688,-3.5843493938446045,62.20094680786133,0.25701156985982976
12,True,0,1,1,debug_runs/20260529_112158_high/episode_000000/debug_chunk_rawid_1_001_observation_frame.pt,-7.265102386474609,76.87147521972656,-5.442590713500977,-89.76828002929688,-3.5843493938446045,62.20094680786133,0.25701156985982976
