trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,False,-14.783267974853516,87.05517578125,1.4416961669921875,-88.81808471679688,-6.715209007263184,63.12480163574219,0.25400667730496745
0,1,True,-15.165557861328125,84.14411926269531,-0.6415119171142578,-89.93899536132812,-6.892254829406738,64.42926025390625,0.25518106259316403
1,0,False,-14.783267974853516,87.05517578125,1.4416961669921875,-88.81808471679688,-6.715209007263184,63.12480163574219,0.25400667730496745
1,1,True,-15.165557861328125,84.14411926269531,-0.6415119171142578,-89.93899536132812,-6.892254829406738,64.42926025390625,0.25518106259316403
2,0,False,-14.783267974853516,87.05517578125,1.4416961669921875,-88.81808471679688,-6.715209007263184,63.12480163574219,0.25400667730496745
2,1,True,-15.165557861328125,84.14411926269531,-0.6415119171142578,-89.93899536132812,-6.892254829406738,64.42926025390625,0.25518106259316403
3,0,False,-14.783267974853516,87.05517578125,1.4416961669921875,-88.81808471679688,-6.715209007263184,63.12480163574219,0.25400667730496745
3,1,True,-15.165557861328125,84.14411926269531,-0.6415119171142578,-89.93899536132812,-6.892254829406738,64.42926025390625,0.25518106259316403
4,0,False,-14.783267974853516,87.05517578125,1.4416961669921875,-88.81808471679688,-6.715209007263184,63.12480163574219,0.25400667730496745
4,1,True,-15.165557861328125,84.14411926269531,-0.6415119171142578,-89.93899536132812,-6.892254829406738,64.42926025390625,0.25518106259316403
5,0,False,-14.783267974853516,87.05517578125,1.4416961669921875,-88.81808471679688,-6.715209007263184,63.12480163574219,0.25400667730496745
5,1,True,-15.165557861328125,84.14411926269531,-0.6415119171142578,-89.93899536132812,-6.892254829406738,64.42926025390625,0.25518106259316403
6,0,False,-14.783267974853516,87.05517578125,1.4416961669921875,-88.81808471679688,-6.715209007263184,63.12480163574219,0.25400667730496745
6,1,True,-15.165557861328125,84.14411926269531,-0.6415119171142578,-89.93899536132812,-6.892254829406738,64.42926025390625,0.25518106259316403
7,0,False,-14.783267974853516,87.05517578125,1.4416961669921875,-88.81808471679688,-6.715209007263184,63.12480163574219,0.25400667730496745
7,1,True,-15.165557861328125,84.14411926269531,-0.6415119171142578,-89.93899536132812,-6.892254829406738,64.42926025390625,0.25518106259316403
8,0,False,-14.783267974853516,87.05517578125,1.4416961669921875,-88.81808471679688,-6.715209007263184,63.12480163574219,0.25400667730496745
8,1,True,-15.165557861328125,84.14411926269531,-0.6415119171142578,-89.93899536132812,-6.892254829406738,64.42926025390625,0.25518106259316403
9,0,False,-14.783267974853516,87.05517578125,1.4416961669921875,-88.81808471679688,-6.715209007263184,63.12480163574219,0.25400667730496745
9,1,True,-15.165557861328125,84.14411926269531,-0.6415119171142578,-89.93899536132812,-6.892254829406738,64.42926025390625,0.25518106259316403
10,0,False,-14.783267974853516,87.05517578125,1.4416961669921875,-88.81808471679688,-6.715209007263184,63.12480163574219,0.25400667730496745
10,1,True,-15.165557861328125,84.14411926269531,-0.6415119171142578,-89.93899536132812,-6.892254829406738,64.42926025390625,0.25518106259316403
11,0,False,-14.783267974853516,87.05517578125,1.4416961669921875,-88.81808471679688,-6.715209007263184,63.12480163574219,0.25400667730496745
11,1,True,-15.165557861328125,84.14411926269531,-0.6415119171142578,-89.93899536132812,-6.892254829406738,64.42926025390625,0.25518106259316403
12,0,False,-14.783267974853516,87.05517578125,1.4416961669921875,-88.81808471679688,-6.715209007263184,63.12480163574219,0.25400667730496745
12,1,True,-15.165557861328125,84.14411926269531,-0.6415119171142578,-89.93899536132812,-6.892254829406738,64.42926025390625,0.25518106259316403
13,0,False,-14.783267974853516,87.05517578125,1.4416961669921875,-88.81808471679688,-6.715209007263184,63.12480163574219,0.25400667730496745
13,1,True,-15.165557861328125,84.14411926269531,-0.6415119171142578,-89.93899536132812,-6.892254829406738,64.42926025390625,0.25518106259316403
14,0,False,-14.783267974853516,87.05517578125,1.4416961669921875,-88.81808471679688,-6.715209007263184,63.12480163574219,0.25400667730496745
14,1,True,-15.165557861328125,84.14411926269531,-0.6415119171142578,-89.93899536132812,-6.892254829406738,64.42926025390625,0.25518106259316403
