trial,chunk_action_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,-14.961318969726562,84.86685180664062,0.1274242401123047,-89.88246154785156,-6.718087196350098,64.731201171875,0.2544746621018957
0,1,-14.813578605651855,82.63246154785156,1.8133296966552734,-91.82571411132812,-7.0660858154296875,66.30165100097656,0.24940002538240238
0,2,-14.436513900756836,78.62725830078125,-0.30577659606933594,-93.18922424316406,-7.0474138259887695,68.7090072631836,0.24933379467544875
0,3,-15.100823402404785,76.30510711669922,-3.3619251251220703,-92.6766128540039,-7.320948600769043,73.87825775146484,0.2528215360291386
0,4,-15.183656692504883,73.45702362060547,-7.372518539428711,-92.16305541992188,-7.206853866577148,73.39694213867188,0.25726029410437923
0,5,-15.189926147460938,68.66552734375,-12.098579406738281,-92.4114990234375,-7.070717811584473,75.26067352294922,0.26078148084431757
0,6,-13.95304012298584,65.17316436767578,-20.593618392944336,-91.97053527832031,-6.171875953674316,80.8262939453125,0.27081165516366895
0,7,-13.668405532836914,64.86698913574219,-22.8918399810791,-92.45276641845703,-6.625012397766113,87.72296905517578,0.27398049775618705
0,8,-12.607757568359375,63.426448822021484,-23.836393356323242,-94.24642944335938,-6.654520034790039,87.25715637207031,0.27468482424573887
0,9,-11.506651878356934,62.80666732788086,-23.7238712310791,-95.09075927734375,-6.662262916564941,86.24569702148438,0.27421005639025786
0,10,-11.083708763122559,61.35483169555664,-25.794998168945312,-96.01847839355469,-6.4729413986206055,85.61651611328125,0.2762170147032779
0,11,-10.96789264678955,60.07499313354492,-26.765769958496094,-97.04020690917969,-6.431331634521484,85.443359375,0.2767560400163677
0,12,-10.813361167907715,58.56989669799805,-27.48866844177246,-97.68853759765625,-6.309548377990723,85.32563781738281,0.2765849353431552
0,13,-10.023065567016602,56.880348205566406,-27.327301025390625,-97.85209655761719,-6.2181596755981445,84.56709289550781,0.2747251511331402
0,14,-9.730220794677734,56.01120376586914,-27.323345184326172,-99.10358428955078,-6.304351806640625,83.95934295654297,0.2740557288428115
0,15,-9.92815113067627,55.22814178466797,-26.827049255371094,-99.77892303466797,-6.388303756713867,84.33173370361328,0.2725025596132794
0,16,-10.077972412109375,56.643821716308594,-24.57579803466797,-100.77269744873047,-6.582972526550293,83.13931274414062,0.27022214193263366
0,17,-10.337850570678711,55.32027053833008,-23.99456214904785,-102.18986511230469,-6.6290082931518555,82.74369812011719,0.2676469397882156
0,18,-10.645329475402832,55.414974212646484,-22.08672332763672,-103.08908081054688,-6.554991722106934,82.14253234863281,0.26404786013241743
0,19,-10.255597114562988,54.99942398071289,-20.44211769104004,-104.786865234375,-6.58442497253418,81.66340637207031,0.25988475268052913
0,20,-10.058241844177246,53.02287673950195,-20.911998748779297,-104.78239440917969,-6.425942420959473,82.15923309326172,0.2583578785330213
0,21,-9.834558486938477,50.98123550415039,-21.91869354248047,-104.20195770263672,-6.221122741699219,81.17166137695312,0.25798677462625974
0,22,-9.794716835021973,51.7398567199707,-19.791011810302734,-104.43759155273438,-6.224593162536621,80.86924743652344,0.2544921277093312
0,23,-10.076876640319824,50.56298828125,-20.2011775970459,-104.33769226074219,-6.102419376373291,80.3492202758789,0.25384867612450424
0,24,-10.602654457092285,51.206138610839844,-20.104026794433594,-104.49424743652344,-6.209526062011719,78.8819580078125,0.25443222140156
0,25,-10.414387702941895,50.835655212402344,-20.681900024414062,-104.79397583007812,-6.180736541748047,79.61549377441406,0.25505306723935894
0,26,-10.783045768737793,49.91199493408203,-20.10770034790039,-105.83423614501953,-5.946785926818848,79.19673156738281,0.25220243815228666
0,27,-11.834205627441406,50.16931915283203,-20.527725219726562,-106.03130340576172,-6.134291648864746,79.19451904296875,0.2533736854424723
0,28,-11.579493522644043,49.66444396972656,-20.289995193481445,-107.40593719482422,-5.8549113273620605,79.48664093017578,0.2515654507272459
0,29,-11.750214576721191,49.260337829589844,-21.829923629760742,-107.67395782470703,-5.938182830810547,78.97266387939453,0.25427031852710813
0,30,-11.678488731384277,48.9956169128418,-21.675609588623047,-108.11666870117188,-5.816579818725586,79.11006164550781,0.25337123867357053
