trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
0,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
1,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
1,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
2,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
2,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
3,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
3,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
4,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
4,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
5,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
5,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
6,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
6,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
7,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
7,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
8,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
8,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
9,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
9,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
10,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
10,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
11,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
11,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
12,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
12,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
13,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
13,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
14,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
14,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
15,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
15,1,True,-15.110952377319336,84.41708374023438,-0.7439117431640625,-90.11744689941406,-6.849201202392578,62.160919189453125,0.25558805926563677
16,0,False,-14.776518821716309,87.41407775878906,1.4134845733642578,-88.92819213867188,-6.713460922241211,60.796756744384766,0.2543460366485997
