trial,seq_pos,is_decision_step,action_values.0,action_values.1,action_values.2,action_values.3,action_values.4,action_values.5,predicted_action_eef_z
0,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
0,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
1,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
1,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
2,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
2,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
3,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
3,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
4,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
4,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
5,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
5,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
6,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
6,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
7,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
7,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
8,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
8,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
9,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
9,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
10,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
10,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
11,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
11,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
12,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
12,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
13,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
13,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
14,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
14,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
15,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
15,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
16,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
16,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
17,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
17,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
18,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
18,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
19,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
19,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
20,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
20,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
21,0,False,-14.528897285461426,86.39127349853516,0.7330856323242188,-89.05883026123047,-6.846779823303223,62.947410583496094,0.25467221453564537
21,1,True,-14.780296325683594,83.52658081054688,-1.3574562072753906,-90.21454620361328,-6.9906206130981445,64.31275939941406,0.25588682687209907
